risk_aversion,kappa,base_qty,overlay_p_market,join_best,improve_best,imbalance_sensitivity,imbalance_level,inv_penalty_lambda,mtm_mean,mtm_std,mtm_abs_mean,inv_mean,inv_abs_mean,spread_mean,sharpe_event_mean,sharpe_event_adj_mean,sharpe_event_pooled,sharpe_event_adj_pooled,fills_mean,filled_qty_mean,delta_count
0.2,0.5,1,0.02,False,True,0.5,1,0.1,7464.55,2502.798527537613,7464.55,26.8,26.8,1.8,12.592088731477165,6.246976579469282,39.71328063308732,19.79843806260897,212.5,229.6,49768.9
0.2,0.1,2,0.05,False,True,1.0,1,0.1,-8717.35,40643.5936615477,16194.55,9.0,9.0,1.6,9.414304058034933,6.229328365267565,-0.6830077172143973,-0.6796439463894944,617.8,1008.8,49263.2
0.1,0.01,2,0.02,False,True,0.5,1,0.1,368.85,14231.06789943514,8350.05,12.3,12.3,2.1,10.677016412297208,6.142036848776002,0.08778600892826989,0.08601250175426467,244.3,398.3,49611.4
0.1,0.01,2,0.02,False,True,1.0,1,0.1,368.85,14231.06789943514,8350.05,12.3,12.3,2.1,10.677016412297208,6.142036848776002,0.08778600892826989,0.08601250175426467,244.3,398.3,49611.4
0.1,0.5,2,0.02,False,True,0.0,1,0.1,3742.95,2195.464180861178,3923.05,9.8,10.4,1.5,10.698859182906293,6.132501979443339,36.36241658300077,21.2430075919907,246.5,402.2,49624.2
0.2,0.5,2,0.02,False,True,0.0,1,0.1,3742.95,2195.464180861178,3923.05,9.8,10.4,1.5,10.698859182906293,6.132501979443339,36.36241658300077,21.2430075919907,246.5,402.2,49624.2
0.3,0.5,2,0.02,False,True,0.0,1,0.1,3742.95,2195.464180861178,3923.05,9.8,10.4,1.5,10.698859182906293,6.132501979443339,36.36241658300077,21.2430075919907,246.5,402.2,49624.2
0.2,0.01,2,0.02,False,True,0.5,1,0.1,-7541.45,36985.498780265225,15301.35,8.8,10.0,1.6,10.08328604983875,6.092777208483515,-0.652224743173176,-0.6482741087776593,250.8,411.8,49651.4
0.3,0.01,2,0.02,False,True,0.0,1,0.1,-7590.2,36960.94736354997,15191.9,9.7,9.9,1.7,10.488943613671832,6.0917517721066865,-0.6564450949245626,-0.6525097357132417,250.5,415.9,49617.4
0.1,0.5,1,0.02,False,True,0.0,1,0.1,6555.15,1104.8867475899963,6555.15,24.9,24.9,1.5,12.55894372160873,6.088696647731606,39.60349363779342,19.214079557264828,203.0,216.9,49758.8
0.2,0.5,1,0.02,False,True,0.0,1,0.1,6555.15,1104.8867475899963,6555.15,24.9,24.9,1.5,12.55894372160873,6.088696647731606,39.60349363779342,19.214079557264828,203.0,216.9,49758.8
0.3,0.5,1,0.02,False,True,0.0,1,0.1,6555.15,1104.8867475899963,6555.15,24.9,24.9,1.5,12.55894372160873,6.088696647731606,39.60349363779342,19.214079557264828,203.0,216.9,49758.8
0.3,0.05,1,0.02,False,True,1.0,1,0.1,6809.05,2038.6896588250013,6809.05,25.2,25.2,2.1,12.182502713977405,6.04324210786519,38.73791386466217,19.261189335737132,196.2,213.4,49746.8
0.2,0.2,1,0.02,False,True,0.5,1,0.1,7453.6,1754.9954542517894,7453.6,27.9,27.9,1.4,12.18975383678826,6.036028301658004,38.34140639639093,19.05281096655678,200.4,217.1,49758.9
0.2,0.2,1,0.02,False,True,0.0,1,0.1,7335.15,2538.022437187399,7335.15,27.6,27.6,1.8,12.522687224638588,5.991128808762618,39.516910031771005,19.28579777514348,213.9,230.0,49773.5
0.3,0.2,1,0.02,False,True,0.0,1,0.1,7335.15,2538.022437187399,7335.15,27.6,27.6,1.8,12.522687224638588,5.991128808762618,39.516910031771005,19.28579777514348,213.9,230.0,49773.5
0.2,0.5,1,0.02,False,True,1.0,1,0.1,7648.35,2678.6340429612833,7648.35,29.3,29.3,1.5,12.335660645046486,5.983727259805708,38.80144999671946,18.94514020797236,203.5,222.9,49717.1
0.2,0.05,1,0.02,False,True,0.5,1,0.1,6950.65,2831.5590037409897,6950.65,25.5,25.5,1.8,12.018171927593118,5.972542618410945,38.50658337514419,19.28647389206372,202.1,218.5,49763.0
0.2,0.05,1,0.02,False,True,1.0,1,0.1,6949.95,2833.1581068364917,6949.95,25.5,25.5,1.8,12.013971802000432,5.971256668640477,38.502404307967524,19.28445602397539,202.1,218.5,49763.0
0.3,0.1,1,0.02,False,True,0.5,1,0.1,7148.35,2122.413904156198,7148.35,28.0,28.0,2.1,12.325520127165348,5.939619549481243,38.705068785779794,18.705902479473835,209.9,225.4,49730.9
0.2,0.1,1,0.02,False,True,0.5,1,0.1,6704.8,2313.8753471659234,6704.8,25.5,25.5,1.8,12.077884238690048,5.900010980066752,38.057245355830936,18.830209202750464,206.1,220.7,49765.8
0.2,0.2,2,0.02,False,True,1.0,1,0.1,-5965.05,22586.84959519833,13261.75,9.8,9.8,1.3,9.7290748344756,5.896219676511273,-0.7881470042852279,-0.7810188196649858,242.2,392.0,49681.7
0.1,0.01,2,0.02,False,True,0.0,1,0.1,258.6,14214.274896111381,8239.8,12.7,12.7,1.9,10.38459266332384,5.878732917720536,0.06154731390290024,0.060264281412508766,248.2,405.9,49612.0
0.3,0.2,1,0.02,False,True,1.0,1,0.1,6797.7,1802.5395696072806,6797.7,26.9,26.9,1.6,11.930737550422227,5.799829114738263,37.569822884058574,18.33943767722923,199.2,213.7,49744.5
0.3,0.2,2,0.01,False,True,1.0,1,0.1,3666.95,1524.7741262597262,3666.95,13.5,13.5,1.7,10.054625432168582,5.786861856218137,31.35656989421513,17.2817580981375,110.8,171.5,49773.1
0.3,0.01,1,0.02,False,True,1.0,1,0.1,6739.9,2837.0877067083343,6739.9,25.9,25.9,1.7,11.889455464570572,5.786744546003482,38.02599311606642,18.72179060612007,200.9,216.1,49791.5
0.1,0.2,1,0.02,False,True,0.0,1,0.1,6645.8,2336.51050595636,6645.8,26.9,26.9,1.3,11.931669674304532,5.779434211501702,36.824254944278835,17.947089545176542,195.2,207.1,49797.5
0.3,0.1,1,0.02,False,True,0.0,1,0.1,6645.8,2336.51050595636,6645.8,26.9,26.9,1.3,11.931669674304532,5.779434211501702,36.824254944278835,17.947089545176542,195.2,207.1,49797.5
0.3,0.2,2,0.05,False,True,1.0,1,0.1,3634.95,3014.27583389075,4397.35,6.9,9.5,2.1,9.203377249453867,5.774963730983364,30.55867026101099,19.586152300119178,632.3,1037.5,49203.4
0.2,0.05,1,0.02,False,True,0.0,1,0.1,6723.5,2881.131056836302,6723.5,26.3,26.3,1.8,11.954522776948082,5.757528305080549,38.22485083893281,18.60179527954575,200.6,216.1,49775.0
0.2,0.2,2,0.05,False,True,1.0,1,0.1,-11502.95,39762.34862310073,17838.05,6.1,8.3,1.7,8.150514032953454,5.756989195237512,-0.8706729518275746,-0.8668502782007079,622.0,1014.9,49271.8
0.1,0.05,1,0.02,False,True,0.0,1,0.1,6803.55,2688.46421927712,6803.55,27.2,27.2,1.7,11.881775929458762,5.752316277714753,38.07327626114517,18.35802802757243,202.0,217.2,49778.9
0.1,0.05,1,0.02,False,True,0.5,1,0.1,6807.55,2690.2117786317285,6807.55,27.2,27.2,1.7,11.871000883995727,5.751230521346872,38.036214569977446,18.35498921232254,202.0,217.2,49778.9
0.1,0.05,1,0.02,False,True,1.0,1,0.1,6807.55,2690.2117786317285,6807.55,27.2,27.2,1.7,11.871000883995727,5.751230521346872,38.036214569977446,18.35498921232254,202.0,217.2,49778.9
0.3,0.01,1,0.02,False,True,0.0,1,0.1,6757.0,2859.746278566995,6757.0,26.3,26.3,1.7,11.834449914998823,5.722433789680952,37.77085717015635,18.539871150809773,200.5,214.5,49782.0
0.3,0.01,1,0.02,False,True,0.5,1,0.1,6757.0,2859.746278566995,6757.0,26.3,26.3,1.7,11.834449914998823,5.722433789680952,37.77085717015635,18.539871150809773,200.5,214.5,49782.0
0.3,0.05,2,0.01,False,True,1.0,1,0.1,3699.55,2320.614220057555,3750.15,12.6,12.6,1.5,10.051588688687586,5.66021675761585,32.144416159501276,18.133680246040914,104.0,162.2,49807.6
0.1,0.5,2,0.01,False,True,1.0,1,0.1,3715.5,1684.9758982780074,3715.5,13.8,13.8,1.4,10.60415190991655,5.651058313809044,33.88983859712559,17.948413510865908,111.3,172.8,49789.7
0.2,0.1,1,0.02,False,True,0.0,1,0.1,6569.5,2278.7849832750785,6569.5,27.4,27.4,1.7,12.005803842219517,5.643802554092815,37.70424711913959,17.874105440397795,204.8,218.2,49772.1
0.2,0.01,1,0.02,False,True,0.0,1,0.1,6823.05,2748.4153661701134,6823.05,27.7,27.7,1.6,11.796794399240177,5.63337853371986,37.394054557293025,18.055477983847464,202.3,216.3,49776.4
0.2,0.01,1,0.02,False,True,0.5,1,0.1,6823.05,2748.4153661701134,6823.05,27.7,27.7,1.6,11.796794399240177,5.63337853371986,37.394054557293025,18.055477983847464,202.3,216.3,49776.4
0.2,0.01,1,0.02,False,True,1.0,1,0.1,6825.05,2749.2661894686653,6825.05,27.7,27.7,1.6,11.773564304872448,5.627941740942887,37.28846149158117,18.03355342764911,202.3,216.3,49776.4
0.2,0.2,1,0.02,False,True,1.0,1,0.1,6568.65,1480.1006731900968,6568.65,26.9,26.9,1.8,11.489804973232301,5.611545939663178,36.18900085872193,17.691037739374696,198.5,213.5,49777.8
0.1,0.01,1,0.02,False,True,0.0,1,0.1,6879.1,2798.0565656262997,6879.1,27.2,27.2,1.8,11.469757351997105,5.600476960895866,35.53742713184524,17.84533196550608,202.5,217.2,49780.9
0.1,0.1,1,0.02,False,True,0.5,1,0.1,-25501.9,104806.79657742726,39242.1,27.4,27.4,1.5,11.274817872650724,5.595844004215861,-0.7658279897275898,-0.7614079188930077,210.0,231.6,49774.3
0.1,0.01,1,0.02,False,True,0.5,1,0.1,6883.4,2802.268097254238,6883.4,27.2,27.2,1.8,11.43635444135625,5.590383880508574,35.324282422147114,17.796942401938637,202.5,217.2,49780.9
0.1,0.01,1,0.02,False,True,1.0,1,0.1,6883.4,2802.268097254238,6883.4,27.2,27.2,1.8,11.43635444135625,5.590383880508574,35.324282422147114,17.796942401938637,202.5,217.2,49780.9
0.1,0.1,1,0.02,False,True,1.0,1,0.1,-25649.85,104761.14575999646,39094.15,26.9,26.9,1.4,11.225923158782818,5.574448936207451,-0.7702713334775058,-0.7659061378415882,204.0,222.9,49777.6
0.1,0.5,1,0.02,False,True,0.5,1,0.1,6595.05,3499.8395554494905,6595.05,28.1,28.1,1.7,11.579419300924007,5.555650501112577,36.2044578528456,17.337356232848283,205.4,219.1,49767.3
0.1,0.05,2,0.01,False,True,0.0,1,0.1,3157.7,1938.7149982512758,3208.3,12.0,12.0,1.5,10.042669895993026,5.5233732165798335,32.72201635226191,17.426441474573828,110.3,177.8,49821.1
0.2,0.05,2,0.01,False,True,1.0,1,0.1,2974.4,1959.5362801778724,3025.0,10.4,10.4,1.7,9.606966650173367,5.5137367713494125,31.712553931746,17.78843824373827,112.7,181.4,49834.4
0.1,0.05,2,0.01,False,True,0.5,1,0.1,3149.2,1939.161362261761,3199.8,12.1,12.1,1.4,10.008352787922357,5.482672240589097,32.62356164261492,17.309176538703788,110.1,177.3,49821.1
0.1,0.05,2,0.01,False,True,1.0,1,0.1,3149.2,1939.161362261761,3199.8,12.1,12.1,1.4,10.008352787922357,5.482672240589097,32.62356164261492,17.309176538703788,110.1,177.3,49821.1
0.3,0.01,2,0.01,False,True,1.0,1,0.1,3150.3,1938.442261198409,3200.9,12.1,12.1,1.4,9.99860804287787,5.481267142646005,32.59892413912564,17.30507379607812,110.1,177.3,49821.1
0.2,0.05,2,0.01,False,True,0.0,1,0.1,3137.65,1834.6377791148736,3188.25,12.9,12.9,1.7,10.141608033608447,5.453147860536322,32.74939639646105,16.79175704656038,106.1,168.3,49815.9
0.1,0.2,2,0.01,False,True,0.5,1,0.1,3287.05,1378.9138126720532,3287.05,12.3,12.3,1.4,10.076315272504388,5.4354076160843166,31.937955842000072,17.323913749761495,104.1,162.7,49823.8
0.1,0.1,2,0.01,False,True,0.5,1,0.1,3015.4,1951.730013204809,3066.0,11.0,11.4,1.6,9.716975442728748,5.412029834821245,31.93502937401345,17.240062717747637,108.7,173.6,49843.1
0.3,0.01,2,0.01,False,True,0.5,1,0.1,3074.9,1846.056710336326,3125.5,12.2,12.2,1.5,9.976783803897652,5.398670683118913,32.47486743797969,17.007516624440722,112.2,181.4,49819.3
0.2,0.5,2,0.05,False,True,0.5,1,0.1,3136.35,2293.1184861813545,3480.55,8.2,9.6,2.0,8.457235886012967,5.385855146051228,26.062591366371493,16.71277390010829,638.9,1056.0,49179.1
0.1,0.1,2,0.01,False,True,1.0,1,0.1,3020.8,1953.5917803994887,3071.4,11.2,11.6,1.7,9.687341764540948,5.371703831172376,31.837500694698473,17.088251632025464,108.1,172.4,49841.9
0.2,0.05,2,0.01,False,True,0.5,1,0.1,2935.45,1934.1762307676793,2986.05,11.5,11.5,1.8,9.48856511941271,5.3281548233602525,31.255556900643082,16.765508110472986,109.5,174.5,49820.2
0.3,0.2,2,0.01,False,True,0.5,1,0.1,3523.45,2335.3301271507157,3523.45,12.6,12.6,1.4,9.519368246003994,5.324140366023453,31.056088887001852,17.415844119613787,111.4,173.0,49734.4
0.2,0.2,2,0.01,False,True,0.0,1,0.1,3109.75,1491.8054730575445,3109.75,13.1,13.1,1.6,9.926252239575431,5.292009366702437,32.12331041893928,16.43084355681286,109.3,171.7,49811.6
0.3,0.2,2,0.01,False,True,0.0,1,0.1,3109.75,1491.8054730575445,3109.75,13.1,13.1,1.6,9.926252239575431,5.292009366702437,32.12331041893928,16.43084355681286,109.3,171.7,49811.6
0.1,0.01,2,0.01,False,True,0.0,1,0.1,3087.95,1881.1937175043345,3138.55,12.6,12.6,1.6,9.516413815532465,5.283599367188484,30.74575883846276,16.308572810290002,108.2,173.8,49792.3
0.1,0.01,2,0.01,False,True,0.5,1,0.1,3089.05,1880.587976168919,3139.65,12.6,12.6,1.6,9.506538162150349,5.281384520540783,30.70734906328782,16.30048332886321,108.2,173.8,49792.3
0.1,0.01,2,0.01,False,True,1.0,1,0.1,3089.05,1880.587976168919,3139.65,12.6,12.6,1.6,9.506538162150349,5.281384520540783,30.70734906328782,16.30048332886321,108.2,173.8,49792.3
0.2,0.01,2,0.01,False,True,0.0,1,0.1,3080.85,1885.821042086915,3131.45,13.0,13.0,1.6,9.715199192975394,5.248750173298257,31.34370824243859,16.212424354297614,108.2,173.6,49797.7
0.2,0.01,2,0.01,False,True,0.5,1,0.1,3080.85,1885.821042086915,3131.45,13.0,13.0,1.6,9.715199192975394,5.248750173298257,31.34370824243859,16.212424354297614,108.2,173.6,49797.7
0.2,0.01,2,0.01,False,True,1.0,1,0.1,3081.95,1885.1893280988459,3132.55,13.0,13.0,1.6,9.70678139594261,5.2479683960962245,31.322129596186134,16.20944113640388,108.2,173.6,49797.7
0.3,0.01,2,0.01,False,True,0.0,1,0.1,2955.05,1796.6109213677228,3005.65,12.6,12.6,1.6,9.583173930073318,5.1796363652874255,30.869704615595413,16.003136579075115,111.2,179.8,49812.1
0.3,0.5,1,0.02,False,True,0.5,1,0.1,5781.8,2122.2605767331106,5781.8,27.0,27.0,1.9,11.203744021323553,5.150502508673432,34.89299968885323,16.23624672508502,209.4,221.4,49730.5
0.3,0.1,1,0.02,False,True,1.0,1,0.1,5915.1,1531.7069055287452,5915.1,29.1,29.1,1.4,11.664714537386722,5.1217813672910815,36.57771816840045,16.11788077691852,203.2,213.3,49761.5
0.2,0.5,2,0.01,False,True,1.0,1,0.1,3318.7,1705.784882881387,3318.7,14.1,14.1,1.9,9.94291593490758,5.035467900726137,32.632117745132994,16.495190327225608,113.8,179.7,49789.1
0.2,0.5,2,0.01,False,True,0.5,1,0.1,3086.7,1614.8668194140482,3086.7,12.4,12.4,1.4,9.372272959322208,5.010973045405444,30.33042702181632,16.304259654319427,107.9,171.4,49849.9
0.1,0.2,1,0.02,False,True,0.5,1,0.1,-22598.15,91794.7944390851,34153.45,26.6,26.6,1.6,10.472592389903067,4.979206751252601,-0.779318967197533,-0.7743064796694729,202.3,214.6,49800.4
0.3,0.5,2,0.01,False,True,1.0,1,0.1,3382.4,1934.6235608567943,3586.4,11.8,13.0,1.8,9.294669499920342,4.973305936901258,31.66655545882041,17.034638106512205,121.0,187.4,49807.9
0.1,0.5,2,0.01,False,True,0.0,1,0.1,2861.1,1711.5486619498208,2902.7,12.9,12.9,1.7,9.242857301625609,4.963826400308214,31.055303668733234,15.613785385027006,107.4,168.7,49886.0
0.2,0.5,2,0.01,False,True,0.0,1,0.1,2861.1,1711.5486619498208,2902.7,12.9,12.9,1.7,9.242857301625609,4.963826400308214,31.055303668733234,15.613785385027006,107.4,168.7,49886.0
0.3,0.5,2,0.01,False,True,0.0,1,0.1,2861.1,1711.5486619498208,2902.7,12.9,12.9,1.7,9.242857301625609,4.963826400308214,31.055303668733234,15.613785385027006,107.4,168.7,49886.0
0.1,0.2,2,0.01,False,True,1.0,1,0.1,2912.25,1748.7770210762847,2919.85,13.2,13.2,1.7,9.00473939858861,4.848800587728362,28.733953316726346,14.971647708946296,103.0,163.2,49815.2
0.1,0.2,2,0.01,False,True,0.0,1,0.1,3231.5,1488.3853107758532,3231.5,14.5,14.5,1.7,9.570569115086428,4.840611148115668,31.4102492602849,15.747427994756325,108.9,172.3,49802.4
0.3,0.1,2,0.01,False,True,0.0,1,0.1,3231.5,1488.3853107758532,3231.5,14.5,14.5,1.7,9.570569115086428,4.840611148115668,31.4102492602849,15.747427994756325,108.9,172.3,49802.4
0.3,0.1,2,0.01,False,True,1.0,1,0.1,2965.2,2268.4275415166144,3388.6,9.5,10.1,2.0,8.83596259584509,4.840109292775367,29.86707751586405,17.383343077328497,110.3,172.1,49831.3
0.3,0.2,1,0.02,False,True,0.5,1,0.1,6108.6,3288.655828078632,6108.6,28.7,28.7,1.6,10.623554259575467,4.77784294447178,34.414031523355945,16.079148099406645,208.1,221.1,49736.9
0.1,0.2,1,0.02,False,True,1.0,1,0.1,5446.8,2651.209568815294,5446.8,29.1,29.1,1.4,11.217787720690932,4.752327258128217,34.46126977764055,14.992106746215144,204.7,213.5,49751.2
0.1,0.1,2,0.01,False,True,0.0,1,0.1,2948.45,1711.6119181442193,2999.05,14.6,14.6,1.6,9.326512379493439,4.737271096928982,30.479468650788515,14.756523723302607,110.1,173.6,49838.7
0.3,0.05,2,0.01,False,True,0.0,1,0.1,2948.45,1711.6119181442193,2999.05,14.6,14.6,1.6,9.326512379493439,4.737271096928982,30.479468650788515,14.756523723302607,110.1,173.6,49838.7
0.3,0.05,2,0.01,False,True,0.5,1,0.1,2948.45,1711.6119181442193,2999.05,14.6,14.6,1.6,9.326512379493439,4.737271096928982,30.479468650788515,14.756523723302607,110.1,173.6,49838.7
0.2,0.1,2,0.01,False,True,0.0,1,0.1,2747.05,2130.860395474091,3020.55,12.2,12.2,1.4,8.023880615704051,4.593099540651978,27.241723288491826,14.691691008697443,111.3,173.2,49852.9
0.1,0.5,2,0.01,False,True,0.5,1,0.1,3194.95,2105.057909601961,3511.55,13.5,13.5,1.2,9.073693355020051,4.563138763536404,31.070758049979958,16.122266436694265,111.5,173.5,49876.9
0.2,0.2,2,0.01,False,True,0.5,1,0.1,-13241.1,52070.32068526817,19028.5,12.2,12.2,1.7,8.350191626368469,4.457739055822556,-0.7988340003516937,-0.7947056958337732,107.4,168.0,49813.4
0.2,0.1,2,0.01,False,True,0.5,1,0.1,3020.55,2656.1212891691857,3664.85,10.3,11.9,1.5,7.632572995315657,4.436882704765068,28.04584044396275,15.756660743333502,113.8,175.7,49826.3
0.3,0.5,2,0.01,False,True,0.5,1,0.1,2877.95,1884.9620457422714,2877.95,14.5,14.5,1.6,9.131667131785884,4.411831335507392,29.199315288939914,14.32279718005352,109.5,171.7,49846.2
0.3,0.1,2,0.01,False,True,0.5,1,0.1,2645.95,2147.0064230354683,3193.55,10.5,11.7,1.7,7.849310385461145,4.196711562834418,27.00695888415635,14.654637664616711,102.7,165.1,49818.1
0.2,0.2,2,0.01,False,True,1.0,1,0.1,3155.5,2650.644491858956,3805.9,13.7,13.7,1.8,7.828402496993698,4.170912060605024,29.047094149360596,15.368908928827189,103.6,160.5,49803.6
0.2,0.1,2,0.01,False,True,1.0,1,0.1,-10840.95,43339.851919611916,16868.95,11.2,12.8,1.2,6.659049393496407,3.611507603847463,-0.8033642598760202,-0.7980226367444899,106.1,169.6,49797.3
0.3,0.05,1,0.01,False,True,1.0,1,0.1,3478.3,2282.1044527657655,3533.8,21.9,21.9,1.5,8.180504975433122,3.5152056654460293,27.28972074773501,12.32768015949679,90.6,95.7,49896.1
0.1,0.1,1,0.01,False,True,0.0,1,0.1,3516.2,2233.320835785928,3523.2,24.0,24.0,1.4,8.378753579331827,3.4227717785753184,27.663796630499267,11.851704958248542,82.9,87.4,49925.0
0.3,0.05,1,0.01,False,True,0.0,1,0.1,3516.2,2233.320835785928,3523.2,24.0,24.0,1.4,8.378753579331827,3.4227717785753184,27.663796630499267,11.851704958248542,82.9,87.4,49925.0
0.3,0.05,1,0.01,False,True,0.5,1,0.1,3516.2,2233.320835785928,3523.2,24.0,24.0,1.4,8.378753579331827,3.4227717785753184,27.663796630499267,11.851704958248542,82.9,87.4,49925.0
0.1,0.1,1,0.01,False,True,1.0,1,0.1,3409.9,2231.638969208256,3465.4,22.6,22.6,1.6,8.122153740136952,3.396922781031702,27.24284994074073,11.97102394389265,83.3,88.0,49920.7
0.2,0.01,1,0.01,False,True,0.0,1,0.1,3480.9,2164.691635725,3510.0,23.2,23.2,1.4,8.263913845366078,3.374799020045568,27.608400037166078,12.003518504704248,83.0,86.6,49914.7
0.2,0.01,1,0.01,False,True,0.5,1,0.1,3480.9,2164.691635725,3510.0,23.2,23.2,1.4,8.263913845366078,3.374799020045568,27.608400037166078,12.003518504704248,83.0,86.6,49914.7
0.1,0.1,1,0.01,False,True,0.5,1,0.1,3442.8,2185.9798362392194,3449.8,23.8,23.8,1.5,8.359039620991492,3.369634775507362,27.45465831761549,11.727490023374227,83.0,87.6,49926.2
0.2,0.05,1,0.01,False,True,0.5,1,0.1,3296.55,1985.0756135892323,3325.65,22.9,22.9,1.3,8.19189008434891,3.3008689354100875,27.185313119237147,11.646776491549518,82.0,85.9,49910.1
0.2,0.05,1,0.01,False,True,1.0,1,0.1,3296.55,1985.0756135892323,3325.65,22.9,22.9,1.3,8.19189008434891,3.3008689354100875,27.185313119237147,11.646776491549518,82.0,85.9,49910.1
0.1,0.01,1,0.01,False,True,0.0,1,0.1,3311.75,1956.762891586226,3340.85,22.8,22.8,1.4,7.87218221985152,3.2629325161170892,26.230323545116587,11.525080453292988,82.7,86.6,49922.3
0.1,0.01,1,0.01,False,True,0.5,1,0.1,3311.75,1956.762891586226,3340.85,22.8,22.8,1.4,7.866793609357573,3.2620314824557286,26.204035188335485,11.520002506358166,82.7,86.6,49922.3
0.1,0.01,1,0.01,False,True,1.0,1,0.1,3311.75,1956.762891586226,3340.85,22.8,22.8,1.4,7.866793609357573,3.2620314824557286,26.204035188335485,11.520002506358166,82.7,86.6,49922.3
0.3,0.1,1,0.01,False,True,0.5,1,0.1,3094.25,1473.7340754016648,3094.25,24.0,24.0,1.4,8.435203246925914,3.2517113788283343,27.140781461932285,10.911699467713708,86.1,88.6,49916.8
0.2,0.01,1,0.01,False,True,1.0,1,0.1,3230.8,1926.7490063143493,3259.9,22.7,22.7,1.4,8.011143611097392,3.2502785134015357,26.68936660174582,11.47950986249367,81.9,85.7,49922.4
0.1,0.05,1,0.01,False,True,0.0,1,0.1,3209.9,1923.5966573063074,3239.0,22.8,22.8,1.3,8.059864452590851,3.238975776483303,26.722441143240857,11.414743603665073,82.1,85.6,49917.0
0.1,0.05,1,0.01,False,True,0.5,1,0.1,3209.9,1923.5966573063074,3239.0,22.8,22.8,1.3,8.057646612992897,3.2386525120018264,26.71296383236477,11.413013972781947,82.1,85.6,49917.0
0.1,0.05,1,0.01,False,True,1.0,1,0.1,3209.9,1923.5966573063074,3239.0,22.8,22.8,1.3,8.057646612992897,3.2386525120018264,26.71296383236477,11.413013972781947,82.1,85.6,49917.0
0.3,0.01,1,0.01,False,True,0.0,1,0.1,3209.9,1923.5966573063074,3239.0,22.8,22.8,1.3,8.044473606196183,3.236653108019023,26.690790837814877,11.408964603222067,82.1,85.6,49917.0
0.3,0.01,1,0.01,False,True,0.5,1,0.1,3209.9,1923.5966573063074,3239.0,22.8,22.8,1.3,8.044473606196183,3.236653108019023,26.690790837814877,11.408964603222067,82.1,85.6,49917.0
0.3,0.01,1,0.01,False,True,1.0,1,0.1,3209.9,1923.5966573063074,3239.0,22.8,22.8,1.3,8.041725695785166,3.2362511219540147,26.678987794163024,11.406807486886345,82.1,85.6,49917.0
0.2,0.05,1,0.01,False,True,0.0,1,0.1,3212.55,1923.2025006050021,3241.65,22.9,22.9,1.3,8.088343678182817,3.234240590176976,26.787763946040855,11.40338339486404,82.2,85.7,49917.0
0.1,0.5,1,0.01,False,True,0.5,1,0.1,3001.65,2087.569919654057,3001.65,21.9,21.9,1.4,7.781543948131414,3.191867139089471,26.403057839823003,11.182254519976954,84.8,87.5,49927.5
0.3,0.5,1,0.01,False,True,0.5,1,0.1,3273.4,2376.99351188756,3337.3,22.5,22.5,1.5,7.524619703918925,3.1278184715926387,25.97248142282595,11.486249600996715,84.3,88.9,49906.9
0.3,0.2,1,0.01,False,True,0.5,1,0.1,2981.4,2298.655595004272,3034.0,21.9,21.9,1.6,7.503279154769685,3.069673467983408,25.64237505298711,11.006097622751112,88.6,92.1,49846.0
0.3,0.1,1,0.01,False,True,1.0,1,0.1,2790.25,1671.7855599129134,2793.05,22.5,22.5,1.6,7.550794290669525,3.0233678948862224,25.033873657389623,10.319247649120861,83.4,85.9,49896.2
0.2,0.5,1,0.01,False,True,0.5,1,0.1,3086.7,2395.68924436279,3107.3,23.4,23.4,1.7,7.533886063030043,2.9907504661945357,25.505525635865702,10.778752366345987,88.7,93.6,49930.6
0.2,0.1,1,0.01,False,True,0.5,1,0.1,2818.75,2115.5084002826998,2830.15,21.8,21.8,1.5,7.234047940524833,2.96161315875299,24.80409858717017,10.531876457482738,84.3,88.0,49902.8
0.2,0.2,1,0.01,False,True,1.0,1,0.1,2630.55,1796.8824769892747,2725.15,19.9,19.9,1.6,7.344620147254981,2.9597848538480527,25.49855528466774,10.79088557551392,81.9,83.7,49926.3
0.2,0.5,1,0.01,False,True,1.0,1,0.1,3035.9,2280.3803995532558,3118.7,23.2,23.2,1.6,6.849372382591777,2.852386459468192,24.8017585762902,10.603170543347773,86.0,90.0,49917.5
0.1,0.5,1,0.01,False,True,0.0,1,0.1,3164.25,2498.2845920306554,3453.55,20.9,21.9,1.5,6.780414357633169,2.7574837839153545,24.888490389050485,11.22834665142135,88.1,92.3,49881.0
0.2,0.5,1,0.01,False,True,0.0,1,0.1,3164.25,2498.2845920306554,3453.55,20.9,21.9,1.5,6.780414357633169,2.7574837839153545,24.888490389050485,11.22834665142135,88.1,92.3,49881.0
0.3,0.5,1,0.01,False,True,0.0,1,0.1,3164.25,2498.2845920306554,3453.55,20.9,21.9,1.5,6.780414357633169,2.7574837839153545,24.888490389050485,11.22834665142135,88.1,92.3,49881.0
0.3,0.2,1,0.01,False,True,1.0,1,0.1,2819.75,2093.1986852927057,2858.15,22.3,22.3,1.8,6.391177681001492,2.6163462202147367,23.445516737249516,10.150225285505654,88.2,91.5,49904.1
0.3,0.5,1,0.01,False,True,1.0,1,0.1,2771.05,2313.663670578668,2888.35,23.7,23.7,1.4,6.466879796969646,2.5824090535968516,23.697223422470984,9.744693353288818,87.1,90.3,49907.6
